mc_run_id,grouping,mean_ghgs,mean_land,mean_watscar,mean_eut,mean_ghgs_ch4,mean_ghgs_n2o,mean_bio,mean_watuse,mean_acid,sd_ghgs,sd_land,sd_watscar,sd_eut,sd_ghgs_ch4,sd_ghgs_n2o,sd_bio,sd_watuse,sd_acid,n_participants,sex,diet_group,age_group
672,veggie_female_40-49,4.06967643,6.637212267,28399.61937,16.25781452,0.63257674,0.331146157,139.9651782,565.8391996,18.87947312,1.32489909,2.279505688,20135.374,5.270640777,0.296604215,0.130539352,66.39089247,264.2274684,7.299614583,2696,female,veggie,40-49
672,veggie_female_50-59,4.094338552,6.80455561,29383.43414,16.36290205,0.627800255,0.344897878,140.7948273,577.5982864,18.96620719,1.314772719,2.344012661,22149.91934,5.249788868,0.294059936,0.136263694,73.38132899,289.8864608,7.284334766,1203,female,veggie,50-59
672,veggie_female_60-69,4.199138904,7.076404853,30062.16501,16.91709828,0.670111073,0.355613469,142.8776202,587.8698407,19.52175204,1.36853279,2.272200809,26201.54928,5.244223,0.307946136,0.140957825,66.76021458,333.7621307,7.443291875,536,female,veggie,60-69
672,veggie_female_70-79,4.250950351,7.528142378,28211.45099,17.48035848,0.685656993,0.369446891,145.4374676,569.8529675,19.57639865,1.305460151,2.442068067,18475.1363,5.175908276,0.292155704,0.135622284,62.68033994,245.0843592,7.295327751,289,female,veggie,70-79
672,veggie_male_20-29,4.513090767,7.003402181,25922.06995,17.6287356,0.691120069,0.350449062,141.0812354,580.4314887,20.39855132,1.515210112,2.487532931,17177.05956,5.92283668,0.334375091,0.134656217,58.15153242,239.6513882,8.263577916,646,male,veggie,20-29
672,veggie_male_30-39,4.427486553,7.191453127,27579.3629,17.43748211,0.667058038,0.349784252,141.5675909,585.8181861,20.0655229,1.476291676,2.547900757,23021.2887,5.800114567,0.333239166,0.132836678,60.23699404,301.0756143,8.40043537,1221,male,veggie,30-39
672,veggie_male_40-49,4.320389745,7.337218588,28886.06191,17.32854252,0.64849869,0.353167083,142.5877801,586.2011952,19.15943555,1.394067579,2.638429226,19084.14398,5.827271791,0.31670573,0.134405926,72.60046519,255.0100392,7.60141181,961,male,veggie,40-49
672,veggie_male_50-59,4.211205883,7.359506397,26496.69378,17.09564594,0.635220636,0.350389763,143.8807233,553.1600982,18.54046096,1.31896589,2.511504108,17679.28055,5.30796823,0.302101052,0.131222683,65.94257996,243.7664329,7.329644676,426,male,veggie,50-59
672,veggie_male_60-69,4.246397254,7.739654612,29118.61285,17.44869057,0.649825769,0.370840695,145.16784,580.8859548,18.62304464,1.318850711,2.478143596,35456.45854,5.172327601,0.294755038,0.136395344,67.36778354,431.7554435,7.12669395,229,male,veggie,60-69
672,veggie_male_70-79,4.447215731,8.163173772,27337.53216,18.45747458,0.711674309,0.396358222,157.1966174,574.4326348,19.30276739,1.483495193,2.619316619,19015.28338,5.944235941,0.331696132,0.162277044,75.42238744,266.907461,7.838851511,158,male,veggie,70-79
673,fish_female_20-29,5.133039729,6.534474849,15154.77092,21.18883689,0.70385125,0.336359955,264.7889231,626.1848763,23.43143427,1.824534876,2.678199952,6880.21068,7.2524947,0.318945047,0.135071995,109.5629455,256.7914602,8.456737638,1329,female,fish,20-29
673,fish_female_30-39,5.176836821,6.583941861,16633.5224,21.3477569,0.691585141,0.332385297,267.1660328,625.5750998,23.68923322,1.730994854,2.453737714,8002.704313,6.891110974,0.295756419,0.126363667,105.4498621,253.3492355,8.048791842,2024,female,fish,30-39
673,fish_female_40-49,5.126305807,6.588055232,17505.31218,21.20713617,0.703611934,0.332303599,270.8288754,626.1177744,23.72108948,1.690649767,2.133845642,8545.910675,6.777541715,0.308745745,0.125899899,108.7969795,245.7945371,8.151215103,1689,female,fish,40-49
673,fish_female_50-59,5.052798776,6.608118114,18813.9401,21.14094954,0.720489577,0.345196352,264.2264902,677.9555627,23.45106479,1.818724757,2.43713013,9191.952602,7.650382885,0.337874719,0.136938351,97.01619266,337.4585549,8.523966853,946,female,fish,50-59
673,fish_female_60-69,5.2162332,6.935289979,18963.30965,21.7873062,0.745313766,0.348662042,271.5907631,699.1360654,24.29147769,1.842546533,2.636856961,9015.493348,7.074261903,0.331901305,0.125575179,100.9784572,303.9241453,8.716647798,492,female,fish,60-69
673,fish_female_70-79,5.081886063,6.900669659,18752.47192,21.20501701,0.708991968,0.344809117,263.5368276,675.9328747,23.55247337,1.701479544,2.128553598,9224.802369,6.344808708,0.29578374,0.125308473,89.92664389,317.6012611,8.212299739,195,female,fish,70-79
673,fish_male_20-29,6.196025691,7.666471423,16950.60053,24.83007215,0.774467046,0.381226221,312.1294346,703.2637883,27.24069102,2.064681062,2.520415605,11623.66513,8.120167619,0.330330129,0.150107057,118.2933051,333.1882526,9.345555767,163,male,fish,20-29
673,fish_male_30-39,5.780377695,7.221689782,17040.78657,23.81288227,0.72204837,0.370993555,302.781192,658.5732324,25.51320854,1.927215144,2.491675444,9028.44911,7.918922846,0.325789019,0.151858506,132.6418112,269.0707732,8.805959583,412,male,fish,30-39
673,fish_male_40-49,5.58633373,7.09974903,17004.97738,22.69229301,0.708123779,0.349910892,289.8909334,638.1124438,24.55137723,1.811175172,2.704783313,10638.55841,6.991101264,0.30225389,0.131588177,117.2755796,259.0604892,8.496800904,432,male,fish,40-49
673,fish_male_50-59,5.37689301,6.886561042,17363.52045,22.40944967,0.717580249,0.344347903,284.338801,655.8653021,24.1194765,1.822575054,1.993032214,8550.873083,7.325176763,0.299448453,0.117561115,104.2872658,285.1590774,8.792006329,214,male,fish,50-59
673,fish_male_60-69,5.363298693,7.219604995,17794.30025,22.38545503,0.725218735,0.345473555,277.4425249,657.4709738,23.93182583,2.339538603,3.966846676,8260.608813,8.327400756,0.405924521,0.14956672,121.2215588,275.5180356,9.84707763,159,male,fish,60-69
673,fish_male_70-79,5.415531061,7.591163052,18748.55867,22.67473439,0.779949694,0.376022048,274.8335173,731.7436773,24.25187095,1.663148319,2.502356516,10313.12637,7.456274718,0.331698418,0.134331721,87.91610111,334.7329604,7.478615717,68,male,fish,70-79
673,meat <50_female_20-29,5.799767107,8.754124882,14873.75778,22.96752811,0.904066336,0.406084508,279.0363269,618.2155834,25.32853481,1.806310336,3.191181571,7798.125382,6.668133994,0.326082871,0.152196307,121.7248754,247.6662027,7.877176437,764,female,meat50,20-29
673,meat <50_female_30-39,5.906382538,8.761003198,15918.23629,23.59230483,0.903834943,0.396890287,276.4914253,637.1876239,25.9447693,1.812900811,3.096024693,8105.291118,6.930146092,0.333411752,0.137702914,109.1730781,250.9547075,8.234467097,1483,female,meat50,30-39
673,meat <50_female_40-49,6.080868492,9.191737594,16222.39012,23.98289194,0.954768747,0.410961825,284.9237809,640.5080299,26.41950279,1.776137543,3.301629376,7967.115433,6.758811708,0.327665533,0.129142326,104.0687634,250.1321679,7.725275425,2093,female,meat50,40-49
673,meat <50_female_50-59,6.20095614,9.45523503,16896.14267,24.17331088,1.005178902,0.423278916,282.9840631,682.370418,27.14816218,1.798156397,3.460022602,7934.345429,6.676338589,0.345722408,0.133583072,104.0740267,271.581169,7.626893295,1698,female,meat50,50-59
673,meat <50_female_60-69,6.302482105,9.59381295,16537.22094,24.70510565,1.029947291,0.422879184,284.6566239,687.8842795,27.86734698,1.716730554,3.396364419,7930.44971,6.412465864,0.326243978,0.122533083,92.92107404,267.6817123,7.588804023,1047,female,meat50,60-69
673,meat <50_female_70-79,6.336342972,9.576664068,16214.76568,24.50533926,1.021127431,0.418636882,280.7641107,698.5789637,27.66767037,1.943548004,3.623968342,7140.196015,6.769525128,0.355642597,0.126055351,93.24967533,274.9699689,8.284793705,381,female,meat50,70-79
673,meat <50_male_20-29,6.57449359,9.626407706,13649.41085,25.32843329,0.994254601,0.449629878,320.0764118,598.5900007,27.83033515,1.931624485,2.961818452,6156.038832,7.127575583,0.313491475,0.159515914,143.6066677,225.1127574,8.217763706,131,male,meat50,20-29
673,meat <50_male_30-39,6.604330863,9.420681726,15934.01939,25.90691356,0.962689975,0.435473769,309.8248245,665.4329214,28.25790347,2.095791788,3.161500156,8367.191727,7.633830601,0.356977136,0.166396006,116.1530173,361.6420771,8.879525021,370,male,meat50,30-39
673,meat <50_male_40-49,6.548375995,9.633869226,15341.32877,25.64643908,0.972546464,0.418119386,306.8862949,627.8353571,27.89343653,1.982261795,3.280320501,7500.647212,7.226527122,0.332976178,0.132500667,118.0244657,236.416636,8.774009588,448,male,meat50,40-49
673,meat <50_male_50-59,6.510033064,9.808688341,15607.94232,25.83992405,1.015288714,0.428837519,305.7419573,643.3678271,27.99244487,1.853791124,3.196013536,6589.081525,7.020039331,0.336949351,0.12707181,106.5873984,223.4166879,8.072291189,410,male,meat50,50-59
673,meat <50_male_60-69,6.486991152,10.12809562,15481.30009,25.73788605,1.020846921,0.423353598,294.5571479,670.2540289,27.87505529,1.856578434,3.570349487,9203.016156,7.30499892,0.32398096,0.126763695,100.1742405,298.2379041,7.83921349,364,male,meat50,60-69
673,meat <50_male_70-79,6.492134736,10.26521855,15496.00979,25.97764067,1.073789388,0.421105967,295.1296263,686.59049,28.52551419,1.931039878,3.6945579,6993.860143,6.827737266,0.332806591,0.129971127,99.06060707,261.7462837,8.004165405,143,male,meat50,70-79
673,meat 100+_female_20-29,11.52027458,24.93047944,16718.45874,40.83629392,2.121805383,0.807300508,366.3275255,816.4311846,43.74006112,4.087175298,13.09509873,6587.462208,11.59398112,0.864743227,0.285444962,118.4736296,253.4131491,11.67431807,393,female,meat100,20-29
673,meat 100+_female_30-39,11.99611647,26.01615184,17221.55261,41.17767931,2.179837354,0.817514786,383.5040618,821.2293112,44.29510327,4.164198637,13.49363077,6532.09506,11.38834677,0.841654208,0.265148044,119.4170648,259.3560662,11.6343178,778,female,meat100,30-39
673,meat 100+_female_40-49,13.07530648,30.06913344,17032.61828,42.98318428,2.443634268,0.869338747,400.1920864,802.8348775,46.56351927,4.40377083,14.82530608,6394.151601,11.06231193,0.91181018,0.270312314,112.9083047,250.0960412,11.64050356,1935,female,meat100,40-49
673,meat 100+_female_50-59,13.42401176,31.31204108,17532.80926,43.23149902,2.538230364,0.878794761,394.4388384,830.2684444,47.6290298,4.30682695,14.50525844,6675.417838,10.97237736,0.884502986,0.257209848,112.4976568,264.8969615,11.49932435,1753,female,meat100,50-59
673,meat 100+_female_60-69,13.25678174,31.11850439,17941.94936,42.63234654,2.528584452,0.862021375,381.3236848,838.1512324,47.22377848,4.902285419,17.16743695,6743.951824,11.54393339,1.001626681,0.278102049,97.64311834,281.8710499,12.25448426,843,female,meat100,60-69
673,meat 100+_female_70-79,13.86362032,32.56605839,18181.51202,43.49071247,2.663124946,0.890891959,379.6066026,846.4751139,49.23960089,5.888148565,20.02096765,7408.67218,12.90022919,1.256991249,0.335168148,104.2576689,269.6080729,15.32250683,274,female,meat100,70-79
673,meat 100+_male_20-29,14.10499277,29.6048598,16892.09108,50.00235104,2.607114278,1.002306168,435.1273628,860.8360591,53.15883618,4.884422072,15.36946838,5873.472148,15.97536258,1.051610212,0.392384701,144.5218529,274.5008118,15.58532537,132,male,meat100,20-29
673,meat 100+_male_30-39,12.99656132,27.73876344,16932.26411,45.90578077,2.368655509,0.912315951,428.1897464,853.4078069,47.38815579,4.593145601,14.85799527,6946.793622,12.53656289,0.993154206,0.302052959,121.5374254,316.2871973,13.00263211,260,male,meat100,30-39
673,meat 100+_male_40-49,13.4666289,29.86051341,15932.83595,46.02389004,2.48759704,0.908607833,427.7895958,787.4518823,48.20728009,4.229648945,13.5866842,5421.532954,11.89658565,0.869383306,0.270405373,129.7657574,221.7592992,11.80428903,616,male,meat100,40-49
673,meat 100+_male_50-59,13.58459326,30.67328507,16751.6366,45.65973663,2.521823113,0.885808729,407.8908546,806.6052079,48.76357822,4.503869444,14.72137892,6046.600272,13.81480742,0.938651037,0.289495251,117.2166711,242.3462521,12.76400192,591,male,meat100,50-59
673,meat 100+_male_60-69,13.22158584,29.94433792,17194.30413,44.83797763,2.493141513,0.862491899,400.8094426,828.9753613,48.00567656,4.324180211,14.62301796,6547.063905,11.59441541,0.894060932,0.260665307,103.2571838,260.0957977,11.55866,543,male,meat100,60-69
673,meat 100+_male_70-79,14.17119536,33.32158421,17044.571,46.73580106,2.682279296,0.900640414,406.3299127,836.5449543,50.19416006,5.966290682,20.60322875,5618.82373,13.10343438,1.164090119,0.322111618,110.5476745,238.3556332,14.82611736,168,male,meat100,70-79
673,meat50-99_female_20-29,7.691972461,13.31481371,15342.35344,29.59977918,1.27344244,0.53232076,308.1588031,722.9598463,31.80288084,2.249527471,5.989126089,7076.857211,7.542295256,0.441911983,0.162702394,107.8704687,280.6073449,8.26437648,669,female,meat,20-29
673,meat50-99_female_30-39,8.046055803,14.01844723,15588.85291,30.25631785,1.339464856,0.546506681,324.0795765,718.1374011,32.60442135,2.37162535,6.618414157,6775.234489,7.678422402,0.455834956,0.163427464,110.3501262,249.5199046,8.139123414,1350,female,meat,30-39
673,meat50-99_female_40-49,8.476410605,15.55597055,15656.24405,31.15373387,1.451158095,0.570831751,333.0222267,719.4771937,33.76957709,2.464605067,7.340837902,6644.859438,7.408934229,0.490963794,0.16391862,107.3850923,261.630258,8.123750766,2710,female,meat,40-49
673,meat50-99_female_50-59,8.541234992,15.87790637,16279.83275,30.81377841,1.488583884,0.571201551,326.2368446,744.2557654,34.17556132,2.650826419,8.228397925,6843.815879,7.22969256,0.523273654,0.162117393,97.19242229,262.6141431,8.166721177,2682,female,meat,50-59
673,meat50-99_female_60-69,8.395717947,15.3078276,16520.49307,30.73650648,1.46993321,0.55973256,321.0908292,767.9338105,34.19728082,2.510160678,7.805602726,6904.860281,7.166343944,0.48872856,0.153299626,93.02179057,270.3016736,7.98714058,1456,female,meat,60-69
673,meat50-99_female_70-79,8.48785806,15.94334647,16561.36635,31.08390963,1.485484255,0.564863737,322.9774969,762.5207576,34.134771,2.68805145,8.533431709,7359.058037,7.335111085,0.544272123,0.160788092,95.23053765,268.8884042,8.382998843,450,female,meat,70-79
673,meat50-99_male_20-29,8.404172759,13.4939955,15482.62339,31.68048055,1.355504267,0.584936634,352.4150526,749.3537173,34.67899922,2.31052248,5.152767416,7608.503732,7.91995355,0.449168563,0.202036112,153.6746936,267.3065247,8.756485023,151,male,meat,20-29
673,meat50-99_male_30-39,8.644452116,14.36690925,15771.07141,33.20872941,1.405703217,0.589660898,359.2328021,731.9330925,35.23395912,2.41533401,5.739194924,7439.994952,8.253095976,0.471233829,0.180461054,125.4060343,251.9068643,9.292853606,304,male,meat,30-39
673,meat50-99_male_40-49,8.95545428,16.15634894,14659.95015,33.12053774,1.500142863,0.606243183,364.8174728,693.7433524,35.40636571,2.461712153,7.180961756,5882.531158,7.645475688,0.478935315,0.171983514,119.800019,219.5316839,8.283016149,663,male,meat,40-49
673,meat50-99_male_50-59,8.829556707,16.28722215,15115.40374,32.49551215,1.502127205,0.581129334,342.7056088,723.5998657,35.0287849,2.688320403,7.986141831,6168.855057,7.872068986,0.525237996,0.17914072,114.54223,244.0570296,8.779099502,671,male,meat,50-59
673,meat50-99_male_60-69,8.892662021,16.6170441,15362.88233,32.87499616,1.51424678,0.57100639,333.4886236,726.6876143,35.28293456,2.610227802,7.997121888,6812.309356,7.752513625,0.507259283,0.165048997,97.6646189,252.2482476,8.194870278,634,male,meat,60-69
673,meat50-99_male_70-79,9.135515391,17.81473594,15214.24766,33.34405224,1.593256456,0.586707565,335.0339439,746.433828,35.32911543,2.845864815,9.245452442,5842.691345,7.759214098,0.552185228,0.15862157,94.67253788,260.0424558,8.587435096,231,male,meat,70-79
673,vegan_female_20-29,2.342548315,4.299506013,14930.24991,10.39693289,0.152224191,0.207682126,144.3233395,376.7951804,9.366563403,0.847850929,1.502420286,11105.63908,3.65120305,0.117898926,0.088785297,78.8610743,204.2129937,3.821199812,487,female,vegan,20-29
673,vegan_female_30-39,2.495980573,4.484845558,16750.30967,10.93317333,0.170083956,0.22417237,165.2388143,396.2895448,9.706741395,0.943134481,1.484795683,10753.86011,3.932120163,0.138627875,0.098811773,94.47016036,188.986562,4.017627712,376,female,vegan,30-39
673,vegan_female_40-49,2.66450778,4.819248095,19118.83001,11.8301304,0.198045814,0.249620228,179.9640644,423.4788141,10.50353697,1.040354658,1.920447667,15531.46133,4.221853117,0.155067882,0.120769647,105.0474706,256.6750991,5.075536765,219,female,vegan,40-49
673,vegan_female_50-59,2.449174965,4.675610353,19197.38652,11.19080167,0.159215887,0.234050255,167.7855135,411.6712416,10.20021501,0.824018833,1.812940268,12656.67988,4.20487887,0.12132863,0.085619421,85.43703175,198.9914194,4.360557867,106,female,vegan,50-59
673,vegan_female_60-69,2.559205219,4.979157687,19765.0106,11.95418086,0.16480531,0.243089605,172.2246619,417.1389388,10.39441705,0.863382432,1.821816751,12578.2793,4.099501496,0.130773479,0.096610122,79.59570761,206.3309186,4.350292383,81,female,vegan,60-69
673,vegan_female_70-79,2.80468207,4.955935411,21058.54661,12.97646653,0.21589551,0.257427154,175.3929775,484.7812613,10.91716014,1.379791689,1.988539678,10328.13211,5.874237058,0.17973641,0.093182323,71.66323741,294.7216784,5.718528147,25,female,vegan,70-79
673,vegan_male_20-29,2.922619337,5.234685784,16106.371,12.79927875,0.193255924,0.255491467,176.2448507,429.0989772,11.38513754,1.368349997,2.263111796,9348.951813,4.785680288,0.297262228,0.176035218,86.75776103,189.294204,6.273402727,198,male,vegan,20-29
673,vegan_male_30-39,2.730950968,4.865037177,16952.65634,11.99990439,0.170693166,0.235116843,175.4933203,403.3877256,10.59740638,0.960371631,1.562495918,10907.37266,3.832242928,0.100006633,0.099173389,88.62452974,197.5792651,4.166462108,251,male,vegan,30-39
673,vegan_male_40-49,2.739717824,4.969955005,17913.40729,12.27117161,0.180954971,0.247790834,189.966681,406.403798,10.3730559,1.036960585,1.734832829,11952.10835,4.346445299,0.133497454,0.109096787,100.5933033,201.144006,4.069332916,165,male,vegan,40-49
673,vegan_male_50-59,2.508230607,4.75203947,17384.12286,12.24151673,0.164978939,0.221226321,167.6177297,394.3613475,9.912124321,0.839838996,1.434875011,10038.76797,5.127052719,0.111119961,0.093183117,84.17958188,149.6658321,3.220843271,62,male,vegan,50-59
673,vegan_male_60-69,2.314995168,4.856343249,21582.18651,11.67076942,0.126068516,0.22378071,156.1700063,442.059981,10.05885241,0.901822773,1.804255026,15321.28924,4.103293879,0.077567232,0.125519529,80.04304903,242.4106277,4.315394418,52,male,vegan,60-69
673,vegan_male_70-79,2.454327104,4.716581472,21129.68702,11.53008358,0.175529269,0.220290369,145.8283673,451.1468754,10.20392159,0.808322752,1.98701908,9723.793615,3.862443219,0.178622215,0.069875997,70.23354651,161.39155,4.580035457,19,male,vegan,70-79
673,veggie_female_20-29,4.422535155,6.273971195,13042.63284,17.8633966,0.631654116,0.293202756,260.4151619,458.4497296,20.84710581,1.575016163,2.371054916,6796.580894,5.823903894,0.281725363,0.121480827,108.7024837,165.0626887,7.837135529,3752,female,veggie,20-29
673,veggie_female_30-39,4.476699212,6.324738701,14161.97991,18.14774588,0.633228859,0.298645066,267.5289996,458.6823248,20.99980663,1.589061289,2.160406578,6915.760345,5.975652303,0.288205716,0.120143624,113.4250595,164.294019,7.84963503,3634,female,veggie,30-39
673,veggie_female_40-49,4.404348321,6.347799356,15393.76789,18.20019863,0.636439735,0.295026857,266.1331535,462.3784263,21.05595834,1.552375414,2.249981865,7604.872677,5.995048677,0.305430093,0.115308509,108.756434,165.7606147,7.977672828,2696,female,veggie,40-49
673,veggie_female_50-59,4.320973377,6.29908651,17160.15358,18.0894533,0.626194547,0.295697961,259.0867362,476.614145,20.9375628,1.54695911,2.001150929,8782.09742,5.909414394,0.305132116,0.114672831,107.8656515,178.5323425,7.974353594,1203,female,veggie,50-59
673,veggie_female_60-69,4.371506031,6.405047098,17787.86674,18.54255063,0.645703989,0.294365023,257.4368294,481.0620412,21.39974038,1.502822742,2.005922989,9287.509082,5.847061931,0.29200515,0.105670801,96.83990934,178.9045833,8.085961581,536,female,veggie,60-69
673,veggie_female_70-79,4.410155231,6.606221529,17563.89484,19.07456013,0.629561736,0.296771196,258.114845,475.2782896,21.47803697,1.559116411,2.087005253,8435.884986,6.188894208,0.276278774,0.104079397,97.79732884,154.1520108,8.243790413,289,female,veggie,70-79
673,veggie_male_20-29,5.236550342,7.105753962,13637.03144,20.73599458,0.704428589,0.332472387,305.6653253,506.3801767,24.08112164,1.949550237,2.346329292,6404.662927,7.040776934,0.321158943,0.144426047,137.26706,183.080357,9.835995225,646,male,veggie,20-29
673,veggie_male_30-39,5.13513348,6.987920155,14205.937,20.3494279,0.681620926,0.332750947,307.4462885,492.0495839,23.4368316,1.91577067,2.270082809,7320.226929,6.889835836,0.337504749,0.143022407,140.6281438,184.7392514,9.723159768,1221,male,veggie,30-39
673,veggie_male_40-49,4.831935778,6.850668546,15110.43899,19.77660472,0.63863703,0.311506854,282.9716723,481.869712,21.97692068,1.832071286,2.504300579,7295.574644,6.827968973,0.319096765,0.131984672,125.9955662,187.7398018,8.872662964,961,male,veggie,40-49
673,veggie_male_50-59,4.563051256,6.702318243,15186.84149,19.16728946,0.606993758,0.295919587,264.2057957,471.0495499,21.09082569,1.683251348,2.655188009,7086.943281,6.300928188,0.3041451,0.114366543,105.3506235,190.7006701,8.522861657,426,male,veggie,50-59
673,veggie_male_60-69,4.485071562,6.753132164,16930.49039,19.49872151,0.60170853,0.302885533,268.5786923,473.6727787,20.84454946,1.614474995,2.286789591,10154.15117,6.300122549,0.277784593,0.104341728,102.1400458,186.6647188,8.450244101,229,male,veggie,60-69
673,veggie_male_70-79,4.60603152,6.929922809,16665.9689,20.34748758,0.627131582,0.298839305,262.8387935,495.3658377,21.6605032,1.778029326,2.25784736,9832.320088,7.127699844,0.287241048,0.116523243,106.5823213,240.7424236,9.123619324,158,male,veggie,70-79
674,fish_female_20-29,4.539681963,5.870134444,14243.94051,20.034896,0.758934915,0.354821345,174.3801221,884.808375,22.10577136,1.593511162,2.569479372,5087.306521,6.983307801,0.360221995,0.1409563,80.23612561,504.9164408,8.023303215,1329,female,fish,20-29
674,fish_female_30-39,4.557630286,5.937134397,14810.34147,20.28338887,0.757057418,0.359548701,174.6837839,866.0422164,22.543286,1.501301252,2.391289724,5215.404432,7.239784537,0.339559046,0.134846174,77.55790769,481.1157617,7.607791249,2024,female,fish,30-39
674,fish_female_40-49,4.569243069,6.02233925,14943.79377,20.29893875,0.767815175,0.353345148,178.2663479,838.0967329,22.84318508,1.477298424,2.028447165,5305.312151,6.970810833,0.34926901,0.132514463,82.02622472,482.1524071,7.85759368,1689,female,fish,40-49
674,fish_female_50-59,4.731373417,6.236160485,15100.42625,20.81868328,0.778434007,0.3461251,179.9278245,905.0065752,23.47417255,1.810209004,2.494850752,6405.169833,8.559782753,0.392972651,0.137801865,95.54405851,617.8978176,8.833575647,946,female,fish,50-59
674,fish_female_60-69,4.839128935,6.467366402,15804.68112,20.99206474,0.816492949,0.368044714,184.7863339,947.4205866,23.91424326,1.671992173,2.595108973,5953.178953,7.282043097,0.381382061,0.148966694,84.25403719,569.4604042,8.255787311,492,female,fish,60-69
674,fish_female_70-79,4.673962635,6.429919731,16670.47172,20.14370786,0.784518158,0.375666209,181.0017314,902.4894436,22.94704409,1.65106359,2.017879886,7211.0137,6.820261704,0.346745313,0.138129253,74.55332761,542.9488995,8.159008193,195,female,fish,70-79
674,fish_male_20-29,5.121666852,6.467609954,16500.47889,23.36599791,0.829479747,0.421641529,185.7781674,952.7175844,25.12770834,1.699274569,2.354194532,6032.872992,10.82858721,0.36309791,0.153405148,69.67346697,576.9539517,8.715478856,163,male,fish,20-29
674,fish_male_30-39,4.902589147,6.277029505,16029.93616,21.96159929,0.784419628,0.388528708,191.1961988,935.5916759,23.96272058,1.59686249,2.283124718,5531.339183,8.372357124,0.387549108,0.141824534,106.7958901,567.3311596,8.095590577,412,male,fish,30-39
674,fish_male_40-49,4.749061509,6.255596298,15309.31915,21.23186704,0.766563483,0.376644964,181.1486706,851.05619,23.16218063,1.514699492,2.660979589,5412.64829,9.1815406,0.342525394,0.13717738,70.17320256,464.7771113,7.947112447,432,male,fish,40-49
674,fish_male_50-59,4.817093117,6.383689045,15167.08578,20.97646398,0.799719667,0.357527048,200.5192718,881.2831268,23.62422355,1.678169881,2.314240233,5985.11429,8.01252356,0.4672031,0.146621768,152.0244754,519.6106171,8.33813088,214,male,fish,50-59
674,fish_male_60-69,4.706329591,6.549728118,15933.3656,20.47278277,0.790027535,0.376442416,178.9877433,894.524187,23.00754501,1.920203873,3.654127524,6865.033636,7.467656424,0.465169428,0.184072094,71.7538377,514.5849847,8.65835835,159,male,fish,60-69
674,fish_male_70-79,5.08434868,7.093887169,17269.01165,21.11555382,0.854332512,0.390935116,194.4774589,958.6572669,24.20565613,1.686608704,2.478412627,8230.161694,7.680880236,0.377469087,0.140501192,71.38654911,511.8770922,7.703895195,68,male,fish,70-79
674,meat <50_female_20-29,5.193645097,7.937165623,13308.21475,21.10651394,0.958074153,0.409859564,173.2970487,818.3956886,24.6349696,1.584438534,3.053517122,4687.557057,6.855196071,0.343638891,0.139013472,70.54138144,430.574301,7.936215299,764,female,meat50,20-29
674,meat <50_female_30-39,5.311453288,7.997695302,14116.05035,21.55140509,0.985888897,0.417685632,179.2721585,850.3920843,25.32936651,1.682314543,3.075713588,4973.788487,7.280127557,0.389666778,0.137272542,93.59641646,452.3045947,8.245498103,1483,female,meat50,30-39
674,meat <50_female_40-49,5.451296251,8.524331325,14178.41613,21.79132753,1.033512893,0.421998845,181.0681465,846.9631444,25.79852638,1.582807249,3.237438006,5429.398319,6.722170484,0.371457038,0.135752303,87.13934361,441.2367481,7.63119907,2093,female,meat50,40-49
674,meat <50_female_50-59,5.673599881,8.913659572,14372.6769,22.05278151,1.087313462,0.42722675,184.7111062,911.3014507,26.74057441,1.669921169,3.414618776,5164.304816,6.646075375,0.38529532,0.136641449,92.69650545,474.3498916,7.808843409,1698,female,meat50,50-59
674,meat <50_female_60-69,5.759775851,9.030359916,14743.00382,22.24212452,1.132424739,0.442264498,190.3306093,920.4337316,27.27747679,1.613053571,3.361643254,5248.328679,6.552127767,0.363253652,0.134768279,79.15483609,465.5738177,7.686716171,1047,female,meat50,60-69
674,meat <50_female_70-79,5.700577937,8.985892412,15362.86479,21.62661934,1.131016257,0.453826104,184.6913056,935.3591527,26.69927148,1.774035783,3.682675958,5514.859964,6.515937983,0.429222604,0.151967012,97.7336932,461.1461532,8.051594387,381,female,meat50,70-79
674,meat <50_male_20-29,5.438681304,8.433791262,14260.69963,21.87726562,1.055777374,0.470226198,181.4442796,793.4227696,25.7405879,1.396290002,2.872639343,5083.225626,6.364665578,0.342418657,0.154805362,78.74033484,489.6982644,7.501816868,131,male,meat50,20-29
674,meat <50_male_30-39,5.654539436,8.441161507,15336.82972,22.77437298,1.076943117,0.466768361,197.1782706,913.6234847,26.69239504,1.933762102,3.326434122,5649.048506,7.791580529,0.48290313,0.169049997,142.8013423,665.8746144,8.37382455,370,male,meat50,30-39
674,meat <50_male_40-49,5.571866884,8.649883013,14961.93552,22.00790562,1.063381544,0.444962682,188.8589861,840.6551464,26.63959098,1.612426943,3.267922167,6249.39115,6.530749642,0.450800413,0.156319825,126.0285826,437.3807642,7.583716001,448,male,meat50,40-49
674,meat <50_male_50-59,5.66192934,9.000500902,14522.42363,22.30077395,1.100419007,0.443584341,189.7528355,857.3189638,27.06599307,1.496892225,3.080611776,5071.548381,5.972702184,0.384753067,0.14997139,82.1470791,435.4707133,7.506587084,410,male,meat50,50-59
